ValgstedId,Husstandsindkomster fordelt på afstemningsområder_100.000 - 149.999 kr,Husstandsindkomster fordelt på afstemningsområder_150.000 - 199.999 kr.,Husstandsindkomster fordelt på afstemningsområder_200.000 - 299.999 kr.,Husstandsindkomster fordelt på afstemningsområder_300.000 - 399.999 kr.,Husstandsindkomster fordelt på afstemningsområder_400.000 - 499.999 kr.,Husstandsindkomster fordelt på afstemningsområder_50%-percentil for husstandsindkomst,Husstandsindkomster fordelt på afstemningsområder_500.000 - 749.999 kr.,Husstandsindkomster fordelt på afstemningsområder_750.000 kr.-,Husstandsindkomster fordelt på afstemningsområder_80%-percentil for husstandsindkomst,Husstandsindkomster fordelt på afstemningsområder_Antal husstande i alt,Husstandsindkomster fordelt på afstemningsområder_Bruttoindkomst for de 20% der tjener mest,Husstandsindkomster fordelt på afstemningsområder_Bruttoindkomst for de 50% der tjener mest,Husstandsindkomster fordelt på afstemningsområder_Husstandenes formuesum,Husstandsindkomster fordelt på afstemningsområder_Husstandenes indkomstbruttosum,Husstandsindkomster fordelt på afstemningsområder_Sum af formue for de 20% der tjener mest,Husstandsindkomster fordelt på afstemningsområder_Sum af formue for de 50% der tjener mest,Husstandsindkomster fordelt på afstemningsområder_Under 100.000 kr.
860011,16,106,325,243,168,443680,332,361,793872,1565,343627312,629826562,3067984408,839129695,1081916067,2094142736,14
860012,5,31,113,122,112,501231,160,234,840955,783,188906584,349162170,1560886729,475906632,500402840,989184952,6
860013,6,33,88,93,96,537094,158,240,944319,724,195172062,354072579,1616206149,476557690,488792208,989150559,10
860014,6,41,116,133,107,466583,154,195,858835,760,192136008,335592279,2099519210,450363638,696671450,1420425092,8
860015,35,100,487,453,326,514579,639,888,895721,2964,734034066,1350856859,6587593532,1823916637,2092838181,4462952214,36
860016,42,123,473,419,353,518876,707,907,860563,3086,714592839,1347557175,6196590632,1835440279,1937985828,4132781885,62
860018,38,98,783,465,317,433678,548,816,849413,3115,789368017,1368995111,6583946663,1800567395,2372552326,4973347526,50
860019,22,111,432,285,223,440168,386,473,807279,1962,430243786,788202588,3236473105,1054987470,1109873710,2298528724,30
860020,2,16,71,70,65,524482,135,131,829941,496,123839335,222890749,1161426576,306829976,382109532,747231207,6
860021,9,80,340,232,159,422979,275,326,797758,1447,361589099,616019156,3211724615,805260819,1023443880,2266475696,26
860022,26,108,422,275,182,410669,337,387,775570,1759,373941084,680229974,3058499703,909582964,1119775984,2247861718,22
860023,2,20,65,71,57,561411,127,148,874653,495,127640570,232585696,1134188567,317182931,379400207,721793290,5
860026,9,28,124,89,62,435441,120,134,794091,578,131506821,236749935,1200184915,308664678,411217899,814239178,12
860027,5,14,44,65,57,550680,101,143,901697,438,108011178,203953512,940656013,276106353,294410887,597756268,9
860028,5,37,107,97,86,488463,150,174,803161,672,154409090,285331221,1272458506,380469679,447579371,814052565,16
